lat,lon,n,r_plant_km,r_cover_km,area_km2,emissions_t,capacity,subsector
19.17971,-96.24085,1,0.000,2.000,0.5027,156232.7859,104465.7534,iron-and-steel
19.16907,-98.31850,1,0.000,2.000,0.5027,674992.7052,112958.9041,iron-and-steel
8.45103,4.53518,1,0.000,2.000,0.5027,98040.0000,50958.9041,iron-and-steel
5.48229,5.77017,1,0.000,2.000,0.5027,0.0000,0.0000,iron-and-steel
66.31207,14.16673,5,0.571,2.571,1.0255,572196.2526,67786.4921,other-metals
24.80048,67.50511,1,0.000,2.000,0.5027,5738.0635,50958.9041,iron-and-steel
-13.79028,-76.16660,1,0.000,2.000,0.5027,102046.5116,106164.3836,iron-and-steel
-9.06110,-78.60299,1,0.000,2.000,0.5027,47007.9900,63698.6301,iron-and-steel
10.44951,124.00562,1,0.000,2.000,0.5027,68571.4286,84931.5068,iron-and-steel
50.94945,21.45047,1,0.000,2.000,0.5027,76960.0692,103616.4384,iron-and-steel
50.48922,19.45774,1,0.000,2.000,0.5027,193567.1904,144383.5616,iron-and-steel
38.92372,125.58169,1,0.000,2.000,0.5027,3511.8484,63868.4932,iron-and-steel
38.74447,125.60981,1,0.000,2.000,0.5027,45594.7652,127397.2603,iron-and-steel
41.25449,-8.55510,1,0.000,2.000,0.5027,98040.0000,50958.9041,iron-and-steel
38.62303,-9.07312,1,0.000,2.000,0.5027,179740.0000,93424.6575,iron-and-steel
44.90457,25.45812,1,0.000,2.000,0.5027,15926.4810,25479.4521,iron-and-steel
45.29359,21.90141,1,0.000,2.000,0.5027,16853.4191,42465.7534,iron-and-steel
45.73518,22.91627,1,0.000,2.000,0.5027,38432.3640,67945.2055,iron-and-steel
44.88238,38.12298,1,0.000,2.000,0.5027,170843.8536,135890.4110,iron-and-steel
46.84370,46.84370,1,0.000,2.000,0.5027,177970.8739,42465.7534,iron-and-steel
54.99889,57.26805,1,0.000,2.000,0.5027,44864.4573,84931.5068,iron-and-steel
53.88385,87.26134,1,0.000,2.000,0.5027,10610021.6813,840906.8493,iron-and-steel
51.14364,37.93898,1,0.000,2.000,0.5027,1962820.0088,297260.2740,iron-and-steel
47.75477,40.17836,1,0.000,2.000,0.5027,37237.4996,70493.1507,iron-and-steel
55.37957,42.18221,1,0.000,2.000,0.5027,62810.2403,118904.1096,iron-and-steel
55.23449,36.67738,1,0.000,2.000,0.5027,67296.6860,127397.2603,iron-and-steel
56.48154,60.24486,1,0.000,2.000,0.5027,42621.2345,80684.9315,iron-and-steel
47.24228,38.92897,1,0.000,2.000,0.5027,149201.1208,80684.9315,iron-and-steel
48.75204,44.55905,1,0.000,2.000,0.5027,22477.0931,42550.6849,iron-and-steel
26.27057,49.95337,3,3.215,5.215,32.4695,2087167.3867,335479.4521,iron-and-steel
21.28982,39.18369,1,0.000,2.000,0.5027,208478.1895,72191.7808,iron-and-steel
44.60721,20.96847,1,0.000,2.000,0.5027,1971148.7429,186764.3836,iron-and-steel
44.97526,19.64607,1,0.000,2.000,0.5027,20576.0000,42465.7534,iron-and-steel
46.42237,14.09683,1,0.000,2.000,0.5027,94926.9962,61660.2740,iron-and-steel
60.14846,16.17234,1,0.000,2.000,0.5027,59850.0000,42465.7534,iron-and-steel
60.54938,16.30369,1,0.000,2.000,0.5027,55480.0000,42465.7534,iron-and-steel
58.67711,17.12717,1,0.000,2.000,0.5027,1634028.1774,127397.2603,iron-and-steel
33.62751,36.57537,2,0.134,2.134,0.5027,0.0000,135890.4110,iron-and-steel
34.36419,36.80267,1,0.000,2.000,0.5027,0.0000,67945.2055,iron-and-steel
14.07423,101.84239,1,0.000,2.000,0.5027,3953.0479,62000.0000,iron-and-steel
13.27568,100.97054,1,0.000,2.000,0.5027,34873.4635,68369.8630,iron-and-steel
40.42728,29.27012,1,0.000,2.000,0.5027,37159.0877,62000.0000,iron-and-steel
37.01600,36.10769,3,1.254,3.254,4.9434,327343.7984,271780.8219,iron-and-steel
41.56564,32.42929,1,0.000,2.000,0.5027,178192.0173,84931.5068,iron-and-steel
24.56867,120.74052,1,0.000,2.000,0.5027,204644.0310,101917.8082,iron-and-steel
23.30098,120.27897,1,0.000,2.000,0.5027,359600.8281,84931.5068,iron-and-steel
0.61553,33.45805,1,0.000,2.000,0.5027,645505.4795,50958.9041,iron-and-steel
48.47134,38.77075,1,0.000,2.000,0.5027,1973720.5037,232372.6027,iron-and-steel
47.14028,37.59434,2,5.069,7.069,80.7169,972756.6562,365120.5479,iron-and-steel
48.48079,34.97810,1,0.000,2.000,0.5027,278318.3734,104465.7534,iron-and-steel
47.86430,35.15377,2,0.668,2.668,1.4034,2776703.3706,433320.5479,iron-and-steel
48.49313,35.09271,1,0.000,2.000,0.5027,29580.8725,112109.5890,iron-and-steel
48.22145,38.23268,1,0.000,2.000,0.5027,2001595.7131,280273.9726,iron-and-steel
47.98131,37.81006,1,0.000,2.000,0.5027,22409.7519,84931.5068,iron-and-steel
31.14951,-87.98219,3,0.801,2.801,2.0174,954102.8678,212329.7671,iron-and-steel
41.56834,-84.04804,2,0.083,2.083,0.5027,974014.5624,257683.1918,other-metals
45.22825,-123.16162,1,0.000,2.000,0.5027,54693.0977,73041.0959,iron-and-steel
40.84531,-79.92095,1,0.000,2.000,0.5027,51789.8975,77117.8082,iron-and-steel
39.97834,-75.82493,1,0.000,2.000,0.5027,45629.8656,67945.2055,iron-and-steel
40.78969,-82.52583,1,0.000,2.000,0.5027,84862.9945,46372.6027,iron-and-steel
33.28640,-111.58685,1,0.000,2.000,0.5027,50763.2255,75589.0411,iron-and-steel
35.97829,-83.95666,1,0.000,2.000,0.5027,31028.3086,46202.7397,iron-and-steel
34.24036,-84.79944,1,0.000,2.000,0.5027,51789.8975,77117.8082,iron-and-steel
35.30712,-94.37341,1,0.000,2.000,0.5027,74709.9929,42890.4110,iron-and-steel
35.72807,-88.80898,1,0.000,2.000,0.5027,35876.4818,53421.9178,iron-and-steel
41.51296,-87.61955,2,0.085,2.085,0.5027,74261.1031,61661.2740,iron-and-steel
40.77212,-81.41561,4,2.679,4.679,22.5497,1108802.8779,192406.4795,iron-and-steel
38.00425,-86.13310,2,1.344,3.344,5.6764,247539.8577,123151.6849,iron-and-steel
39.97679,-86.83008,1,0.000,2.000,0.5027,403441.0199,195682.1918,iron-and-steel
34.37578,-79.89521,1,0.000,2.000,0.5027,93686.6697,77287.6712,iron-and-steel
36.35341,-76.81205,1,0.000,2.000,0.5027,361041.1784,130964.3836,iron-and-steel
35.89957,-89.77617,1,0.000,2.000,0.5027,814692.7320,208082.1918,iron-and-steel
31.35174,-96.16538,1,0.000,2.000,0.5027,75529.9758,77032.8767,iron-and-steel
41.17318,-87.85651,2,1.383,3.383,6.0046,117191.9568,67436.6164,iron-and-steel
35.14344,-114.08876,1,0.000,2.000,0.5027,52628.3422,48580.8219,iron-and-steel
42.07848,-97.36201,1,0.000,2.000,0.5027,97739.1722,92405.4795,iron-and-steel
41.88272,-112.19696,1,0.000,2.000,0.5027,87524.9267,77117.8082,iron-and-steel
33.23500,-87.50812,1,0.000,2.000,0.5027,265223.5939,101917.8082,iron-and-steel
35.94308,-89.71559,1,0.000,2.000,0.5027,439239.7883,269572.6027,iron-and-steel
41.48256,-90.82039,1,0.000,2.000,0.5027,180009.8199,101917.8082,iron-and-steel
41.37055,-84.91876,1,0.000,2.000,0.5027,485958.0689,254794.5205,iron-and-steel
41.12163,-85.34459,1,0.000,2.000,0.5027,245260.5277,169863.0137,iron-and-steel
33.44841,-88.57337,1,0.000,2.000,0.5027,550752.4780,288767.1233,iron-and-steel
39.87548,-86.48531,1,0.000,2.000,0.5027,54185.4654,80684.9315,iron-and-steel
37.27375,-79.99747,1,0.000,2.000,0.5027,33652.0259,50109.5890,iron-and-steel
28.05864,-97.45305,1,0.000,2.000,0.5027,440925.9545,231183.5616,iron-and-steel
12.59939,107.94092,1,0.000,2.000,0.5027,462916.8229,42465.7534,iron-and-steel
22.30735,104.13019,1,0.000,2.000,0.5027,283360.5974,42465.7534,iron-and-steel
20.65142,106.44005,1,0.000,2.000,0.5027,128583.1293,67945.2055,iron-and-steel
21.73881,105.24555,1,0.000,2.000,0.5027,575232.2311,46712.3288,iron-and-steel
11.06281,106.62344,2,3.430,5.430,36.9669,198370.1817,50935.6988,iron-and-steel
11.11332,106.83344,1,0.000,2.000,0.5027,80364.4558,42465.7534,iron-and-steel
20.94627,106.02751,1,0.000,2.000,0.5027,25344.6921,46882.1918,iron-and-steel
20.90512,106.62907,1,0.000,2.000,0.5027,2869.6436,42465.7534,iron-and-steel
10.63683,106.51760,1,0.000,2.000,0.5027,346386.7018,101917.8082,iron-and-steel
-25.79315,29.49744,1,0.000,2.000,0.5027,109174.0000,72191.7808,iron-and-steel
-27.71570,30.00726,1,0.000,2.000,0.5027,1222626.6275,161284.9315,iron-and-steel
-26.66171,27.81697,1,0.000,2.000,0.5027,3090770.4725,285369.8630,iron-and-steel
-26.27879,28.16356,1,0.000,2.000,0.5027,45600.0000,50958.9041,iron-and-steel
-18.93948,30.60639,1,0.000,2.000,0.5027,0.0000,50958.9041,iron-and-steel
-27.45983,153.04386,1,0.000,2.000,0.5027,220015.1789,15244.2260,lime
50.16490,5.26800,1,0.000,2.000,0.5027,412999.9986,184179.6610,lime
43.36352,-79.85928,5,7.073,9.073,157.1790,522413.2095,72939.6062,other-manufacturing
51.41350,-98.76500,1,0.000,2.000,0.5027,109646.4998,18723.0248,lime
45.99756,-65.30631,1,0.000,2.000,0.5027,61840.4904,10559.7628,lime
49.19120,-122.66050,1,0.000,2.000,0.5027,56861.3649,9709.5370,lime
46.19820,-82.69890,1,0.000,2.000,0.5027,130217.9371,22235.7637,lime
50.81450,-121.64900,1,0.000,2.000,0.5027,58398.9502,9972.0921,lime
45.11230,-73.01290,1,0.000,2.000,0.5027,409709.0433,69961.1257,lime
45.62070,-71.60490,1,0.000,2.000,0.5027,183609.1101,31352.7374,lime
41.16763,80.26338,1,0.000,2.000,0.5027,524167.6485,68283.5156,lime
40.94171,80.12633,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
32.62527,119.12043,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
30.44063,117.60421,6,7.583,9.583,180.6405,1040225.5134,135510.5667,lime
32.68782,117.82500,2,0.000,2.000,0.5027,537024.5708,69958.3917,lime
30.69243,118.00884,17,11.633,13.633,425.1648,4277034.8174,557170.9255,lime
30.72311,118.23347,3,5.781,7.781,104.9981,1847443.6920,240667.1808,lime
31.83520,118.45594,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
30.22214,116.93242,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
30.35275,117.71551,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
31.28255,113.55602,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
42.74867,124.89701,2,1.152,3.152,4.1664,537024.5708,69958.3917,lime
26.25113,105.95330,1,0.000,2.000,0.5027,65520.9561,8535.4395,lime
36.08364,114.67638,1,0.000,2.000,0.5027,327604.7803,42677.1973,lime
35.84983,114.54379,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
29.07168,102.46503,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
25.72178,110.76782,3,0.000,2.000,0.5027,668066.4829,87029.2706,lime
24.67798,114.92619,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
34.44346,107.62101,2,0.000,2.000,0.5027,923721.8460,120333.5904,lime
34.64260,107.13237,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
47.58352,130.71163,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
47.69763,130.83456,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
30.82552,113.02627,8,7.322,9.322,168.4144,1759521.9765,229213.5860,lime
41.23081,124.48708,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
41.16922,125.19702,2,2.861,4.861,25.7136,537024.5708,69958.3917,lime
27.57983,105.61620,1,0.000,2.000,0.5027,131041.9121,17070.8789,lime
37.29865,117.60803,2,0.000,2.000,0.5027,537024.5708,69958.3917,lime
24.67621,116.82538,1,0.000,2.000,0.5027,1965628.6818,256063.1836,lime
39.95273,118.98296,1,0.000,2.000,0.5027,357744.4201,46603.4994,lime
25.02941,103.66683,1,0.000,2.000,0.5027,78625.1473,10242.5273,lime
43.42919,125.54529,2,0.000,2.000,0.5027,537024.5708,69958.3917,lime
28.00454,112.52571,1,0.000,2.000,0.5027,833426.5611,108570.7899,lime
29.18918,117.45901,1,0.000,2.000,0.5027,6552095.6061,853543.9454,lime
37.23428,103.87542,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
31.58595,120.92703,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
26.20239,106.47688,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
29.71517,118.33866,1,0.000,2.000,0.5027,45864.6692,5974.8076,lime
36.08769,113.07819,3,3.198,5.198,32.1373,668066.4829,87029.2706,lime
31.82383,119.36305,4,1.082,3.082,3.6806,838297.3342,109205.3073,lime
31.59294,119.44735,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
31.60009,120.06566,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
31.27054,117.33465,1,0.000,2.000,0.5027,196562.8682,25606.3184,lime
41.19716,119.61222,1,0.000,2.000,0.5027,65520.9561,8535.4395,lime
41.34706,119.85805,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
40.93883,119.58448,1,0.000,2.000,0.5027,196562.8682,25606.3184,lime
40.78710,118.32849,4,6.708,8.708,141.3453,949682.9595,123715.5544,lime
40.88075,118.62430,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
31.06426,103.90045,3,3.550,5.550,39.5896,4160624.6757,302193.8077,oil-and-gas-refining
24.68797,102.98545,1,0.000,2.000,0.5027,167406.0427,21808.0478,lime
34.94197,115.90802,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
34.68637,116.27630,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
27.87787,110.20621,1,0.000,2.000,0.5027,77052.6443,10037.6768,lime
29.56727,113.71766,2,0.109,2.109,0.5027,537024.5708,69958.3917,lime
41.85605,119.07995,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
42.00509,119.08571,3,1.092,3.092,3.7464,805536.8562,104937.5876,lime
30.34654,117.61723,1,0.000,2.000,0.5027,163802.3902,21338.5986,lime
30.51542,117.74280,4,0.000,2.000,0.5027,903818.2903,117740.7467,lime
29.60675,106.11826,1,0.000,2.000,0.5027,655209.5606,85354.3945,lime
29.89118,108.25859,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
31.37987,108.49363,1,0.000,2.000,0.5027,33415.6876,4353.0741,lime
29.46928,106.23509,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
29.02299,106.65623,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
28.74189,106.81735,2,3.299,5.299,34.1980,537024.5708,69958.3917,lime
30.74003,103.53481,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
27.93398,108.25018,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
26.11045,117.80134,3,3.623,5.623,41.2364,684446.7219,89163.1305,lime
27.35996,105.55201,1,0.000,2.000,0.5027,32760.4780,4267.7197,lime
39.35735,121.83144,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
26.53839,99.58169,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
31.09816,107.57253,1,0.000,2.000,0.5027,98281.4341,12803.1592,lime
29.30774,115.76014,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
26.46912,103.96236,1,0.000,2.000,0.5027,65520.9561,8535.4395,lime
25.44861,118.29958,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
28.99427,117.54763,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
23.95755,103.36278,1,0.000,2.000,0.5027,65520.9561,8535.4395,lime
32.47007,117.16138,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
32.31001,117.39169,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
19.04713,108.94526,2,0.000,2.000,0.5027,303893.6017,39588.3332,lime
36.86360,115.32911,2,0.000,2.000,0.5027,537024.5708,69958.3917,lime
36.11512,116.16033,3,3.056,5.056,29.3411,805536.8562,104937.5876,lime
35.95127,116.26410,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
28.27322,112.48261,2,0.000,2.000,0.5027,537024.5708,69958.3917,lime
22.18294,112.30532,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
30.52503,109.65959,2,0.000,2.000,0.5027,281616.4766,36686.2837,lime
40.92683,124.22878,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
29.69841,107.92214,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
37.29694,111.59827,1,0.000,2.000,0.5027,524167.6485,68283.5156,lime
26.36372,119.42881,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
25.76059,117.15590,2,1.265,3.265,5.0294,537024.5708,69958.3917,lime
40.06743,119.49346,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
34.84847,109.14539,3,2.008,4.008,12.6663,805536.8562,104937.5876,lime
41.30835,124.73506,2,1.686,3.686,8.9286,465075.1536,60585.5142,lime
26.58445,107.40915,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
42.37848,121.61702,1,0.000,2.000,0.5027,655209.5606,85354.3945,lime
26.85682,107.46897,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
34.62188,108.31386,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
34.76901,105.35071,1,0.000,2.000,0.5027,78625.1473,10242.5273,lime
35.06774,107.61456,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
28.32002,115.37898,5,2.896,4.896,26.3503,1336132.9659,174058.5412,lime
28.06927,115.11698,1,0.000,2.000,0.5027,65520.9561,8535.4395,lime
35.87161,112.71274,1,0.000,2.000,0.5027,65520.9561,8535.4395,lime
28.48483,104.52628,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
29.22704,103.25973,1,0.000,2.000,0.5027,196562.8682,25606.3184,lime
23.45683,99.57021,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
23.53786,99.39767,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
27.19975,99.87740,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
34.59998,113.02082,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
30.95034,119.17953,1,0.000,2.000,0.5027,262083.8242,34141.7578,lime
24.14221,112.92130,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
22.53082,110.45667,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
23.41137,109.16672,1,0.000,2.000,0.5027,687970.0386,89622.1143,lime
23.23748,109.33464,1,0.000,2.000,0.5027,13104191.2121,1707087.8908,lime
22.40433,107.66864,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
22.35273,106.94972,1,0.000,2.000,0.5027,655209.5606,85354.3945,lime
25.31801,107.37732,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
23.42868,107.48250,2,0.750,2.750,1.7691,327604.7803,42677.1973,lime
22.65627,108.23658,1,0.000,2.000,0.5027,131041.9121,17070.8789,lime
23.57305,107.19491,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
24.26140,109.29211,4,0.000,2.000,0.5027,386450.0063,50342.9869,lime
22.29619,111.42531,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
22.85264,109.47139,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
29.28946,120.24191,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
26.88761,106.40222,1,0.000,2.000,0.5027,262083.8242,34141.7578,lime
26.67997,105.66039,1,0.000,2.000,0.5027,294844.3023,38409.4775,lime
26.45677,107.10163,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
25.82933,105.90310,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
26.22932,105.37914,1,0.000,2.000,0.5027,78625.1473,10242.5273,lime
37.43347,102.89267,1,0.000,2.000,0.5027,163802.3902,21338.5986,lime
36.30870,111.96432,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
42.54255,86.56149,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
39.90421,116.40739,1,0.000,2.000,0.5027,104833.5297,13656.7031,lime
29.33224,119.18465,2,0.000,2.000,0.5027,537024.5708,69958.3917,lime
31.70462,118.11729,2,1.143,3.143,4.1011,537024.5708,69958.3917,lime
33.04479,106.81636,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
45.34945,127.09387,2,0.281,2.281,0.5027,537024.5708,69958.3917,lime
48.67322,121.79774,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
45.45337,127.01236,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
38.97700,115.04908,2,2.110,4.110,13.9887,740263.1690,96434.3599,lime
38.06755,113.92657,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
38.48777,114.20355,4,3.838,5.838,46.2800,543700.3009,70828.0416,lime
37.95823,114.03482,6,3.640,5.640,41.6164,1611073.7124,209875.1751,lime
35.62531,114.33911,2,1.686,3.686,8.9342,537024.5708,69958.3917,lime
35.75986,114.48066,4,1.519,3.519,7.2461,772900.0126,100685.9737,lime
46.46402,132.96685,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
47.15517,123.82234,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
34.19414,112.21012,3,4.281,6.281,57.5865,543576.6664,70811.9357,lime
27.09193,104.69190,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
24.51634,111.47503,1,0.000,2.000,0.5027,268635.9198,34995.3018,lime
35.70296,111.71582,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
27.24746,109.87676,1,0.000,2.000,0.5027,23587.5442,3072.7582,lime
43.20915,126.52654,1,0.000,2.000,0.5027,196562.8682,25606.3184,lime
38.25264,114.05228,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
30.05386,115.99826,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
24.77436,108.12093,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
38.62423,100.36759,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
31.73330,111.79450,2,3.367,5.367,35.6053,537024.5708,69958.3917,lime
32.18959,119.42500,2,0.000,2.000,0.5027,727282.6123,94743.3779,lime
29.55157,108.95786,1,0.000,2.000,0.5027,327604.7803,42677.1973,lime
31.09683,112.35951,3,2.966,4.966,27.6404,1244898.1652,162173.3496,lime
31.97769,111.76977,1,0.000,2.000,0.5027,196562.8682,25606.3184,lime
35.95068,113.25603,1,0.000,2.000,0.5027,196562.8682,25606.3184,lime
37.28163,117.52008,2,1.329,3.329,5.5522,269314.2619,35083.6696,lime
26.12025,106.65115,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
26.21375,106.68315,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
23.86483,109.10984,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
26.40815,103.28596,2,2.902,4.902,26.4558,537024.5708,69958.3917,lime
26.52378,103.20335,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
27.21657,113.56449,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
25.30749,112.51637,2,3.226,5.226,32.6876,334033.2415,43514.6353,lime
27.27069,111.80878,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
26.65915,112.09918,1,0.000,2.000,0.5027,196562.8682,25606.3184,lime
33.96828,113.16307,1,0.000,2.000,0.5027,65520.9561,8535.4395,lime
25.57246,112.34654,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
40.62955,119.34421,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
29.57523,119.32010,1,0.000,2.000,0.5027,4586.4669,597.4808,lime
24.19846,102.81060,3,5.782,7.782,105.0348,589441.3357,76786.7433,lime
33.97479,118.89251,1,0.000,2.000,0.5027,268512.2854,34979.1959,lime
35.51202,111.55722,3,8.621,10.621,233.4661,484731.4404,63146.1461,lime
35.60687,111.71376,3,5.579,7.579,97.7903,858200.8900,111798.1509,lime
35.39227,111.42770,3,2.970,4.970,27.7089,753243.7258,98125.3419,lime
28.45671,118.32042,1,0.000,2.000,0.5027,982814.3409,128031.5918,lime
28.16064,115.17943,3,4.028,6.028,50.9718,544887.0855,70982.6444,lime
29.06271,117.14356,10,11.069,13.069,384.9115,1892813.8235,246577.5648,lime
28.19344,117.74392,6,8.045,10.045,203.3473,786127.8383,102409.1675,lime
24.65757,114.79807,2,0.000,2.000,0.5027,410037.5505,53415.7451,lime
30.48183,114.32123,1,0.000,2.000,0.5027,13104.1912,1707.0879,lime
